,Unnamed: 0,page,country,rev_id,score
11822,11785,Kerry Millard,Australia,757008262,Stub
11823,11786,Leonie Hiscutt,Australia,757008308,Stub
11824,11787,Lesley Clark,Australia,757008325,Stub
11825,11788,Libby Mettam,Australia,757008331,Stub
11826,11789,Linda Lavarch,Australia,757008347,Start
11827,11790,Lindsay Simmons,Australia,757008352,Start
11828,11791,Liz Constable,Australia,757008371,C
11829,11792,Lynne Kosky,Australia,757008405,C
11830,11793,Lynne Walker (politician),Australia,757008407,Start
11831,11794,Margaret Keech,Australia,757008430,Start
11832,11795,Margaret Quirk,Australia,757008433,C
11833,11796,Mary Gillett,Australia,757008468,Stub
11834,11797,Mary Porter (politician),Australia,757008476,Start
11835,11798,Monica Gould,Australia,757008512,Start
11836,11799,Natasha Fyles,Australia,757008521,Stub
11837,11800,Nita Cunningham,Australia,757008538,Stub
11838,11801,Peta-Kaye Croft,Australia,757008572,Stub
11839,11802,Rachel Nolan,Australia,757008575,Start
11840,11803,Robyn Lambley,Australia,757008595,Start
11841,11804,Rosemary Menkens,Australia,757008621,Stub
11842,11805,Roslyn Dundas,Australia,757008625,Start
11843,11806,Rosy Buchanan,Australia,757008627,Stub
11844,11807,Sue Smith (politician),Australia,757008709,Stub
11845,11808,Tanya Gadiel,Australia,757008721,Start
11846,11809,Tarnya Smith,Australia,757008722,Stub
11847,11810,Tracy Davis,Australia,757008728,Stub
11848,11811,Trish White,Australia,757008759,Start
11849,11812,Verity Barton,Australia,757008765,Start
11850,11813,Vicki Dunne,Australia,757008770,Start
11851,11814,Vicky Darling,Australia,757008778,Start
11852,11815,Vini Ciccarello,Australia,757008779,Stub
11853,11816,Wendy Edmond,Australia,757008794,Stub
11854,11817,Antanas Valionis,Lithuania,757009179,Stub
11855,11818,Audrius Nakas,Lithuania,757009215,Stub
11856,11819,Egidijus Klumbys,Lithuania,757009346,Stub
11857,11820,Gediminas Vagnorius,Lithuania,757009362,Stub
11858,11821,Juozas Olekas,Lithuania,757009521,Stub
11859,11822,Naglis Puteikis,Lithuania,757009566,Start
11860,11823,Pranas Vilkas,Lithuania,757009567,Stub
11861,11824,Remigijus Žemaitaitis,Lithuania,757009594,Stub
11862,11825,Rimantas Dagys,Lithuania,757009607,Stub
11863,11826,Vidmantas Žiemelis,Lithuania,757009744,Stub
11864,11827,Vytautas Bogušis,Lithuania,757009801,Start
11865,11828,Hannes Võrno,Estonia,757010499,Stub
11866,11829,Jaan Kundla,Estonia,757010644,Stub
11867,11830,Jaanus Tamkivi,Estonia,757010668,Stub
11868,11831,Jüri Mõis,Estonia,757010697,Stub
11869,11832,Robert Lepikson,Estonia,757010815,Stub
11870,11833,Toomas Vilosius,Estonia,757010925,Stub
11871,11834,Tõnis Lukas,Estonia,757010938,Start
11872,11835,Tõnis Palts,Estonia,757010939,Stub
11873,11836,Värner Lootsmann,Estonia,757010972,Stub
11874,11837,Afshan Rafiq,Pakistan,757011067,Start
11875,11838,Håkon Haugli,Norway,757011657,Stub
11876,11839,Mustafa al-Siba'i,Syria,757012163,Start
11877,11840,Sami al-Jundi,Syria,757012706,Start
11878,11841,Alonso Luján de Medina,Spain,757017956,Stub
11879,11842,Rey Malonzo,Philippines,757035853,Start
11880,11843,Xavier Neira Menéndez,Ecuador,757037052,Stub
11881,11844,Ezechiel Joseph,Saint Lucian,757044849,Stub
11882,11845,Ezio Bartalini,Italy,757047740,Stub
11883,11846,Gaston Gerville-Réache,Guadeloupe,757050656,Stub
11884,11847,Erkki Virtanen,Finland,757050759,Stub
11885,11848,Maria Heather,Cook Island,757064438,Stub
11886,11849,Tetangi Matapo,Cook Island,757064793,Stub
11887,11850,Selina Napa,Cook Island,757064845,Stub
11888,11851,Dorice Reid,Cook Island,757065079,B
11889,11852,Ngai Tupa,Cook Island,757065152,Stub
11890,11853,Milo Bloom,United States,757065414,Start
11891,11854,Alice Nzomukunda,Burundi,757065467,Start
11892,11855,Marina Barampama,Burundi,757065502,Start
11893,11856,Khin Khin Win,Myanmar,757068015,Stub
11894,11857,Rasoul Montajabnia,Iran,757068511,Stub
11895,11858,Maria do Nascimento da Graça Amorim,Sao Tome and Principe,757071275,Stub
11896,11859,Fatumata Djau Baldé,Guinea-Bissau,757071579,Stub
11897,11860,Bourkou Louise Kabo,Chad,757072468,Start
11898,11861,Cina Lawson,Togo,757072691,Start
11899,11862,Marie Agba-Otikpo,Central African Republic,757073009,Start
11900,11863,Marie-Joséphe Zani-Fé Touam-Bona,Central African Republic,757073388,C
11901,11864,Hansina Christiaan,Namibia,757074156,Stub
11902,11865,Elma Dienda,Namibia,757074197,Start
11903,11866,Clara Gowases,Namibia,757074271,Stub
11904,11867,Petrina Haingura,Namibia,757074308,Stub
11905,11868,Agnes Kafula,Namibia,757075026,Stub
11906,11869,Rosa Kavara,Namibia,757075263,Stub
11907,11870,Ngohauvi Lydia Kavetu,Namibia,757075306,Stub
11908,11871,Agnes Limbo,Namibia,757075328,Start
11909,11872,Teopolina Mushelenga,Namibia,757075486,Stub
11910,11873,Pashukeni Shoombe,Namibia,757076190,Stub
11911,11874,Bintanding Jarju,Gambia,757076908,Stub
11912,11875,George Dean Pitt,New Zealand,757077543,Start
11913,11876,Mounkaïla Aïssata,Niger,757077664,Stub
11914,11877,Marie Françoise Ouedraogo,Burkina Faso,757078085,Start
11915,11878,Marie Blandine Sawadogo,Burkina Faso,757078375,Stub
11916,11879,Orlanda Maria Duarte Santos Ferreira,Cape Verde,757081971,Stub
11917,11880,Laure Olga Gondjout,Gabon,757084591,C
11918,11881,Teresina Bodkin,Montserratian,757086597,Stub
11919,11882,Shirley Osborne,Montserratian,757086621,Stub
11920,11883,Hugo Passalacqua,Argentina,757087873,Stub
11921,11884,Nora Gúnera de Melgar,Hondura,757092750,Stub
11922,11885,Hans Niessl,Austria,757096423,Stub
11923,11886,Kathrine Chemnitz,Greenlandic,757102071,Start
11924,11887,Eduardo Bonomi,Uruguay,757102451,Stub
11925,11888,Aaja Chemnitz Larsen,Denmark,757102962,Start
11926,11889,Augusta Salling,Greenlandic,757103267,Stub
11927,11890,Juanita Molina de Fromen,Nicaragua,757103634,Start
11928,11891,Dora María Téllez,Nicaragua,757103706,Start
11929,11892,Mercedes Tenorio,Nicaragua,757103798,Stub
11930,11893,Myriam Merlet,Haiti,757104927,C
11931,11894,Losalini Raravuya Dovi,Fiji,757105976,C
11932,11895,Tupou Draunidalo,Fiji,757106099,Start
11933,11896,Salote Radrodro,Fiji,757106431,Start
11934,11897,Atama Zedkaia,Marshall Islands,757106626,Start
11935,11898,Leilani Reklai,Palauan,757106724,Stub
11936,11899,Matatumua Maimoana,Samoan,757107378,Start
11937,11900,Laulu Fetauimalemau Mata'afa,Samoan,757107952,C
11938,11901,Savina Cuéllar,Bolivia,757108517,Stub
11939,11902,Adriana Gil,Bolivia,757108551,Start
11940,11903,Silvia Lazarte,Bolivia,757108761,Stub
11941,11904,Ana Lucía Reis,Bolivia,757109362,Stub
11942,11905,Gabriela Aguilar García,Mexico,757144462,Stub
11943,11906,Marco Antonio Martinez Dabdoub,Mexico,757144637,Stub
11944,11907,Abundio Peregrino García,Mexico,757145986,Stub
11945,11908,Gertrud Månsson,Sweden,757146230,Start
11946,11909,Alejandro González Yáñez,Mexico,757146386,Stub
11947,11910,Anuario Luis Herrera Solís,Mexico,757146811,Stub
11948,11911,Armando Chavarría Barrera,Mexico,757146887,Stub
11949,11912,Armando García Méndez,Mexico,757146905,Stub
11950,11913,Arturo Zamora Jiménez,Mexico,757147057,Stub
11951,11914,Arturo de la Garza Tijerina,Mexico,757147064,Stub
11952,11915,Benjamín Clariond,Mexico,757147197,Stub
11953,11916,Carlos Alberto Flores Gutiérrez,Mexico,757147443,Stub
11954,11917,César Jáuregui Robles,Mexico,757148792,Stub
11955,11918,David Monreal Ávila,Mexico,757149034,Stub
11956,11919,David Sánchez Camacho,Mexico,757149060,Stub
11957,11920,Delio Hernández Valadés,Mexico,757149088,Stub
11958,11921,Enrique Garza Támez,Mexico,757149379,Stub
11959,11922,Jesús Manuel Lara Rodríguez,Mexico,757149544,C
11960,11923,Fernando Díaz de la Vega,Mexico,757149921,Stub
11961,11924,Fernando Margáin,Mexico,757149949,Stub
11962,11925,Francisco Esparza Hernández,Mexico,757150124,Stub
11963,11926,Francisco Espinosa Ramos,Mexico,757150129,Stub
11964,11927,Francisco Javier Flores Chávez,Mexico,757150184,Stub
11965,11928,Francisco Moreno Merino,Mexico,757150230,Stub
11966,11929,Francisco Xavier Berganza,Mexico,757150257,Stub
11967,11930,Gerardo del Mazo Morales,Mexico,757150472,Stub
11968,11931,Herón Escobar,Mexico,757150994,Stub
11969,11932,Hilario Esquivel Martínez,Mexico,757150997,Stub
11970,11933,Héctor Miguel Bautista López,Mexico,757151418,Stub
11971,11934,Héctor Ortiz Ortiz,Mexico,757151471,Start
11972,11935,Héctor Roblero Gordillo,Mexico,757151514,Stub
11973,11936,Jacinto Gómez Pasillas,Mexico,757151795,Stub
11974,11937,Jaime Arturo Vázquez Aguilar,Mexico,757151817,Stub
11975,11938,Jaime Bonilla Valdez,Mexico,757151825,Stub
11976,11939,Jaime Cárdenas Gracia,Mexico,757151844,Stub
11977,11940,Joaquín Vela González,Mexico,757152203,Stub
11978,11941,Joel Padilla Peña,Mexico,757152238,Stub
11979,11942,José Alberto Benavides,Mexico,757153064,Stub
11980,11943,José Angelino Caamal,Mexico,757153168,Stub
11981,11944,José Antonio Aguilar Bodegas,Mexico,757153171,Start
11982,11945,José Antonio Calderón Cardoso,Mexico,757153244,Stub
11983,11946,José Arturo López Cándido,Mexico,757153292,Stub
11984,11947,José Isabel Meza Elizondo,Mexico,757153565,Stub
11985,11948,José Luis Flores Méndez,Mexico,757153610,Stub
11986,11949,José Luis Lobato (politician),Mexico,757153622,Stub
11987,11950,José Manuel del Río,Mexico,757153678,Stub
11988,11951,José María Anaya Ochoa,Mexico,757153690,Stub
11989,11952,Luis Alberto Villarreal,Mexico,757154697,Stub
11990,11953,Luis Antonio González Roldán,Mexico,757154725,Stub
11991,11954,Manuel Cárdenas Fonseca,Mexico,757155008,Stub
11992,11955,Marco Antonio Blásquez Salinas,Mexico,757155117,Stub
11993,11956,Fahd bin Mahmoud al Said,Omani,757164616,Stub
11994,11957,Fahim bin Sultan Al Qasimi,United Arab Emirates,757165112,C
11995,11958,"Unendorsed Labour candidates, 1931",United Kingdom,757170847,B
11996,11959,Mario di Costanzo,Mexico,757172406,Stub
11997,11960,Martín Palacios Calderón,Mexico,757172833,Stub
11998,11961,Miguel Ángel Jiménez Godínez,Mexico,757173615,Stub
11999,11962,Orlando García Flores,Mexico,757173910,Stub
12000,11963,Pablo Leopoldo Arreola Ortega,Mexico,757173960,Stub
12001,11964,Pedro Vázquez González,Mexico,757174187,Stub
12002,11965,Primitivo Ríos Vázquez,Mexico,757174205,Stub
12003,11966,Rafael Ochoa Guzmán,Mexico,757174249,Stub
12004,11967,René Fujiwara,Mexico,757174476,Stub
12005,11968,Rodolfo Solís Parga,Mexico,757174723,Stub
12006,11969,Rubén Aguilar Jiménez,Mexico,757174860,Stub
12007,11970,Rubén Félix Hays,Mexico,757174869,Stub
12008,11971,Salvador Escobedo Zoletto,Mexico,757174931,Stub
12009,11972,Santiago Pedro Cortés,Mexico,757175028,Stub
12010,11973,Silvano Garay Ulloa,Mexico,757175106,Stub
12011,11974,Víctor Antonio García Dávila,Mexico,757175389,Stub
12012,11975,Óscar González Yáñez,Mexico,757175683,Stub
12013,11976,Beryl Jones,Australia,757177361,Stub
12014,11977,Datu Sikatuna,Philippines,757178231,Stub
12015,11978,Henry Kemp,Australia,757178621,Stub
12016,11979,Khaled al-Ayoubi,Syria,757182890,Stub
12017,11980,Faisal Bin Shamlan,Yemen,757187778,C
12018,11981,María Elyd Sáenz,Mexico,757189978,Stub
12019,11982,Antonio León,Peru,757196894,Stub
12020,11983,Alexander Paterson O'Shea,New Zealand,757202679,Start
12021,11984,Addy Joaquín Coldwell,Mexico,757213180,Start
12022,11985,Adela Cerezo Bautista,Mexico,757213200,Stub
12023,11986,Adela Graniel Campos,Mexico,757213301,Stub
12024,11987,Adela Robles Morales,Mexico,757213304,Stub
12025,11988,Adriana Castelán Macías,Mexico,757213307,Stub
12026,11989,Adriana Díaz Contreras,Mexico,757213311,Stub
12027,11990,Adriana Fuentes Téllez,Mexico,757213314,Stub
12028,11991,Adriana Hernández Íñiguez,Mexico,757213319,Stub
12029,11992,Adriana Hinojosa Céspedes,Mexico,757213327,Stub
12030,11993,Adriana Rodríguez Vizcarra,Mexico,757213332,Stub
12031,11994,Adriana Sarur,Mexico,757213333,Stub
12032,11995,Adriana Vieyra Olivares,Mexico,757213338,Stub
12033,11996,Alba Leonila Méndez,Mexico,757213345,Stub
12034,11997,Alfa González Magallanes,Mexico,757213356,Stub
12035,11998,Alicia Ricalde Magaña,Mexico,757213358,Stub
12036,11999,Alicia Rodríguez Martínez,Mexico,757213365,Stub
12037,12000,Alicia Zamora Villalva,Mexico,757213368,Stub
12038,12001,Alliet Mariana Bautista,Mexico,757213371,Stub
12039,12002,Alma Arroyo Ruiz,Mexico,757213373,Stub
12040,12003,Alma Edwviges Alcaraz,Mexico,757213378,Stub
12041,12004,Alma Hilda Medina Macías,Mexico,757213379,Stub
12042,12005,Alma Lilia Luna Munguía,Mexico,757213381,Start
12043,12006,Alma Marina Vitela,Mexico,757213382,Stub
12044,12007,Alma Xóchil Cardona,Mexico,757213383,Stub
12045,12008,Alín Nayely de Jesús Sánchez,Mexico,757213396,Stub
12046,12009,Amira Griselda Gómez,Mexico,757213402,Stub
12047,12010,Ana Elia Paredes Arciga,Mexico,757213406,Stub
12048,12011,Ana Elisa Pérez Bolaños,Mexico,757213408,Stub
12049,12012,Ana Estela Durán Rico,Mexico,757213409,Stub
12050,12013,Ana Lilia Garza Cadena,Mexico,757213417,Stub
12051,12014,Ana Luz Lobato,Mexico,757213433,Stub
12052,12015,Ana María Ramírez Cerda,Mexico,757213435,Stub
12053,12016,Ana María Rojas Ruiz,Mexico,757213447,Stub
12054,12017,Ana Teresa Velázquez Beeck,Mexico,757213478,Stub
12055,12018,Ana Yurixi Leyva Piñón,Mexico,757213480,Stub
12056,12019,Anel Patricia Nava Pérez,Mexico,757213486,Stub
12057,12020,Angelina Carreño Mijares,Mexico,757213492,Stub
12058,12021,Angelina Sánchez Valdez,Mexico,757213497,Stub
12059,12022,Angélica De la Peña Gómez,Mexico,757213504,Stub
12060,12023,Angélica Melchor Vásquez,Mexico,757213505,Stub
12061,12024,Anne Margrethe Larsen,Norway,757213543,Stub
12062,12025,Anne Marit Bjørnflaten,Norway,757213545,Stub
12063,12026,Anne-Grete Strøm-Erichsen,Norway,757213546,Start
12064,12027,Araceli Torres Flores,Mexico,757213553,Stub
12065,12028,Aracely Escalante Jasso,Mexico,757213555,Stub
12066,12029,Aranzazú Quintana,Mexico,757213556,Stub
12067,12030,Arcelia Arredondo García,Mexico,757213558,Stub
12068,12031,Areli Madrid Tovilla,Mexico,757213560,Stub
12069,12032,Augusta Díaz de Rivera,Mexico,757213573,Stub
12070,12033,Aurora Aguilar Rodríguez,Mexico,757213574,Stub
12071,12034,Aurora Ugalde,Mexico,757213577,Stub
12072,12035,Aída Marina Arvizu Rivas,Mexico,757213579,Stub
12073,12036,Aída Valencia,Mexico,757213582,Stub
12074,12037,Beate Heieren Hundhammer,Norway,757213590,Stub
12075,12038,Beatriz Eugenia García Reyes,Mexico,757213606,Stub
12076,12039,Beatriz Grande López,Mexico,757213626,Stub
12077,12040,Beatriz Manrique Guevara,Mexico,757213627,Stub
12078,12041,Beatriz Yamamoto Cázarez,Mexico,757213633,Stub
12079,12042,Bibiana Rodríguez,Mexico,757213639,Stub
12080,12043,Blanca Estela Gómez Carmona,Mexico,757213647,Stub
12081,12044,Blanca Estela Jiménez Hernández,Mexico,757213650,Stub
12082,12045,Blanca Judith Díaz Delgado,Mexico,757213655,Stub
12083,12046,Blanca Luna Becerril,Mexico,757213657,Stub
12084,12047,Blanca María Villaseñor,Mexico,757213658,Stub
12085,12048,Blanca Soria Morales,Mexico,757213661,Stub
12086,12049,Blanca Soto Plata,Mexico,757213663,Stub
12087,12050,Borghild Tenden,Norway,757213664,Stub
12088,12051,Brenda María Alvarado Sánchez,Mexico,757213670,Stub
12089,12052,Bárbara Romo Fonseca,Mexico,757213674,Stub
12090,12053,Caritina Sáenz,Mexico,757213680,Stub
12091,12054,Carla Padilla Ramos,Mexico,757213684,Stub
12092,12055,Carla Reyes Montiel,Mexico,757213686,Stub
12093,12056,Carmen Guadalupe Fonz,Mexico,757213687,Stub
12094,12057,Carmen Pérez Camarena,Mexico,757213688,Stub
12095,12058,Carolina García Cañón,Mexico,757213694,Stub
12096,12059,Carolina Gudiño Corro,Mexico,757213697,Stub
12097,12060,Carolina Viggiano,Mexico,757213720,Stub
12098,12061,Cecilia Laviada Hernández,Mexico,757213726,Stub
12099,12062,Cecilia Soledad Arévalo,Mexico,757213734,Stub
12100,12063,Celia García Ayala,Mexico,757213737,Stub
12101,12064,Celia Isabel Gauna Ruiz,Mexico,757213739,Stub
12102,12065,Celita Alamilla,Mexico,757213753,Stub
12103,12066,Christina Ramsøy,Norway,757213756,Stub
12104,12067,Cinthya Valladares Couoh,Mexico,757213760,Stub
12105,12068,Clara Gómez Caro,Mexico,757213762,Stub
12106,12069,Claudia Anaya Mota,Mexico,757213763,Stub
12107,12070,Claudia Caballero Chávez,Mexico,757213765,Stub
12108,12071,Claudia Delgadillo González,Mexico,757213771,Stub
12109,12072,Claudia Elizabeth Bojórquez,Mexico,757213773,Stub
12110,12073,Claudia Sánchez Juárez,Mexico,757213779,Stub
12111,12074,Concepción González Molina,Mexico,757213781,Stub
12112,12075,Concepción Ojeda Hernández,Mexico,757213784,Stub
12113,12076,Consuelo Argüelles Loya,Mexico,757213789,Stub
12114,12077,Cora Cecilia Pinedo,Mexico,757213794,Stub
12115,12078,Cristabell Zamora,Mexico,757213797,Stub
12116,12079,Cristina González Cruz,Mexico,757213804,Stub
12117,12080,Crystal Tovar Aragón,Mexico,757213808,Stub
12118,12081,Daisy Hernández Gaytán,Mexico,757213818,Stub
12119,12082,Dalia Kutraitė-Giedraitienė,Lithuania,757213827,Stub
12120,12083,Daniela Nadal Riquelme,Mexico,757213828,Stub
12121,12084,Delia Guerrero Coronado,Mexico,757213833,Start
12122,12085,Delvim Fabiola Bárcenas,Mexico,757213834,Stub
12123,12086,Diana Patricia González Soto,Mexico,757213836,Stub
12124,12087,Diana Pérez de Tejada,Mexico,757213837,Stub
12125,12088,Diana Velázquez Ramírez,Mexico,757213838,Stub
12126,12089,Dina Herrera Soto,Mexico,757213842,Stub
12127,12090,Dolores Manuell Gómez Angulo,Mexico,757213848,Stub
12128,12091,Dolores Názares Jerónimo,Mexico,757213849,Stub
12129,12092,Dolores Rodríguez Sabido,Mexico,757213850,Stub
12130,12093,Dora Martínez Valero,Mexico,757213854,Stub
12131,12094,Dulce María Muñíz,Mexico,757213864,Stub
12132,12095,Dulce María Sauri Riancho,Mexico,757213867,Start
12133,12096,Edith Escobar Camacho,Mexico,757213871,Stub
12134,12097,Elda Gómez Lugo,Mexico,757213876,Stub
12135,12098,Elia Hernández Núñez,Mexico,757213882,Stub
12136,12099,Elizabeth Morales García,Mexico,757213886,Stub
12137,12100,Elizabeth Vargas Martín,Mexico,757213889,Stub
12138,12101,Elizabeth Yáñez Robles,Mexico,757213890,Stub
12139,12102,Elsa Martínez Peña,Mexico,757213893,Stub
12140,12103,Elsa Patricia Araujo,Mexico,757213896,Stub
12141,12104,Elvia Hernández García,Mexico,757213906,Stub
12142,12105,Elvia María Pérez,Mexico,757213912,Stub
12143,12106,Elvira Olivas,Mexico,757213921,Stub
12144,12107,Elvira Pola Figueroa,Mexico,757213922,Stub
12145,12108,Emilia Gómez Bravo,Mexico,757213931,Stub
12146,12109,Emilse Miranda Munive,Mexico,757213933,Stub
12147,12110,Emma Larios Gaxiola,Mexico,757213935,Stub
12148,12111,Enoé Uranga,Mexico,757213939,Stub
12149,12112,Erika Funes Velázquez,Mexico,757213941,Stub
12150,12113,Erika Galván Rivas,Mexico,757213944,Stub
12151,12114,Erika Larregui Nagel,Mexico,757213947,Stub
12152,12115,Erika Spezia Maldonado,Mexico,757213949,Stub
12153,12116,Eréndira Cova Brindis,Mexico,757213953,Stub
12154,12117,Esmeralda Cárdenas Sánchez,Mexico,757213955,Stub
12155,12118,Esthela Ponce Beltrán,Mexico,757213958,Start
12156,12119,Esther Angélica Martínez,Mexico,757213959,Stub
12157,12120,Esther Quintana Salinas,Mexico,757213960,Stub
12158,12121,Esveida Bravo Martínez,Mexico,757213962,Stub
12159,12122,Eva Contreras Sandoval,Mexico,757213971,Stub
12160,12123,Eva Diego Cruz,Mexico,757213973,Stub
12161,12124,Fany Pérez Gutiérrez,Mexico,757213980,Stub
12162,12125,Filomena Margaiz,Mexico,757213982,Stub
12163,12126,Flor Ayala,Mexico,757213983,Start
12164,12127,Flor Añorve Ocampo,Mexico,757213985,Stub
12165,12128,Flor Pedraza Aguilera,Mexico,757213988,Stub
12166,12129,Florentina Ocegueda,Mexico,757213992,Stub
12167,12130,Florentina Rosario Morales,Mexico,757213993,Stub
12168,12131,Francisca Elena Corrales,Mexico,757213994,Stub
12169,12132,Frida Rosas Peralta,Mexico,757213995,Stub
12170,12133,Fátima Gómez Montero,Mexico,757213999,Stub
12171,12134,Gabriela Medrano Galindo,Mexico,757214003,Stub
12172,12135,Gabriela Ortiz Martínez,Mexico,757214006,Stub
12173,12136,Gabriela Ruiz del Rincón,Mexico,757214008,Stub
12174,12137,Georgina Trujillo Zentella,Mexico,757214009,Start
12175,12138,Georgina Zapata Lucero,Mexico,757214011,Stub
12176,12139,Geraldine Ramírez Zollino,Mexico,757214016,Stub
12177,12140,Gerd Janne Kristoffersen,Norway,757214021,Stub
12178,12141,Gloria Bautista Cuevas,Mexico,757214034,Stub
12179,12142,Gloria Elizabeth Núñez Sánchez,Mexico,757214037,Stub
12180,12143,Gloria Lavara,Mexico,757214038,Stub
12181,12144,Gloria Luna Ruiz,Mexico,757214045,Stub
12182,12145,Gloria María Perroni,Mexico,757214047,Stub
12183,12146,Gloria Porras Valles,Mexico,757214066,Stub
12184,12147,Gloria Rasgado Corsi,Mexico,757214068,Stub
12185,12148,Gloria Romero León,Mexico,757214070,Stub
12186,12149,Gloria Valenzuela García,Mexico,757214071,Stub
12187,12150,Graciela Larios Rivas,Mexico,757214074,Stub
12188,12151,Graciela Saldaña Fraire,Mexico,757214079,Stub
12189,12152,Guadalupe Flores Salazar,Mexico,757214085,Stub
12190,12153,Guadalupe García Almanza,Mexico,757214086,Stub
12191,12154,Guadalupe García Noriega,Mexico,757214088,Stub
12192,12155,Guadalupe Mondragón Cobos,Mexico,757214092,Stub
12193,12156,Guadalupe Ortega Pacheco,Mexico,757214094,Stub
12194,12157,Guadalupe Pérez Domínguez,Mexico,757214097,Stub
12195,12158,Guadalupe Silerio,Mexico,757214099,Stub
12196,12159,Guadalupe Valenzuela Cabrales,Mexico,757214100,Stub
12197,12160,Guillermina Casique Vences,Mexico,757214104,Stub
12198,12161,Guillermina López Balbuena,Mexico,757214107,Stub
12199,12162,Hazel Suárez Bastida,Mexico,757214127,Stub
12200,12163,Heidi Larssen,Norway,757214132,Stub
12201,12164,Heidi Sørensen,Norway,757214134,Start
12202,12165,Hilda Anderson Nevárez,Mexico,757214147,Stub
12203,12166,Hilda Ceballos,Mexico,757214149,Stub
12204,12167,Hilda Narváez Bravo,Mexico,757214151,Stub
12205,12168,Hilde Magnusson Lydvo,Norway,757214160,Stub
12206,12169,Holly Matus Toledo,Mexico,757214166,Stub
12207,12170,Hortencia Enríquez Ortega,Mexico,757214168,Stub
12208,12171,Hortensia Aragón Castillo,Mexico,757214171,B
12209,12172,Ifigenia Martínez y Hernández,Mexico,757214172,Stub
12210,12173,Ingvild Vaggen Malvik,Norway,757214200,Stub
12211,12174,Irazema González Martínez,Mexico,757214204,Stub
12212,12175,Irene Aragón Castillo,Mexico,757214209,Stub
12213,12176,Iris Vianey Mendoza,Mexico,757214214,Stub
12214,12177,Irma Martínez Manríquez,Mexico,757214218,Stub
12215,12178,Irma Ortega Fajardo,Mexico,757214219,Stub
12216,12179,Irma Piñeyro Arias,Mexico,757214221,Stub
12217,12180,Isabel Allende Cano,Mexico,757214229,Stub
12218,12181,Ivette Ezeta Salcedo,Mexico,757214240,Stub
12219,12182,Ivideliza Reyes,Mexico,757214255,Stub
12220,12183,Ivonne Ortega Pacheco,Mexico,757214260,C
12221,12184,Janet González Tostado,Mexico,757214262,Stub
12222,12185,Jeny de los Reyes Aguilar,Mexico,757214298,Stub
12223,12186,Jessica Salazar Trejo,Mexico,757214301,Stub
12224,12187,Joann Novoa Mossberger,Mexico,757214303,Stub
12225,12188,Joaquina Navarrete Contreras,Mexico,757214307,Stub
12226,12189,Josefina García Hernández,Mexico,757214312,Stub
12227,12190,Josefina López Espinosa,Mexico,757214316,Stub
12228,12191,Josefina Rodarte,Mexico,757214318,Stub
12229,12192,Josefina Salinas Pérez,Mexico,757214321,Stub
12230,12193,Juana Barrera Amezcua,Mexico,757214327,Stub
12231,12194,Juana Bonilla Jaime,Mexico,757214329,Stub
12232,12195,Juana Leticia Herrera Ale,Mexico,757214331,Stub
12233,12196,Juanita Arcelia Cruz,Mexico,757214333,Stub
12234,12197,Juanita Santillán,Mexico,757214336,Stub
12235,12198,Judit Magdalena Guerrero,Mexico,757214339,Stub
12236,12199,Judith Vázquez Saut,Mexico,757214342,Stub
12237,12200,Julie Christiansen,Norway,757214343,Stub
12238,12201,Julieta Marín Torres,Mexico,757214345,Stub
12239,12202,Julisa Mejía Guardado,Mexico,757214347,Stub
12240,12203,Karen Quiroga Anguiano,Mexico,757214349,Stub
12241,12204,Karin S. Woldseth,Norway,757214371,Stub
12242,12205,Karin Yrvin,Norway,757214372,Stub
12243,12206,Karina Labastida Sotelo,Mexico,757214379,Stub
12244,12207,Karla González Cruz,Mexico,757214385,Stub
12245,12208,Karla Villarreal Benassini,Mexico,757214388,Stub
12246,12209,Kattia Garza Romo,Mexico,757214389,Stub
12247,12210,Kenia López Rabadán,Mexico,757214391,Stub
12248,12211,Laila Gustavsen,Norway,757214402,Stub
12249,12212,Landy Berzunza Novelo,Mexico,757214417,Stub
12250,12213,Lariza Montiel Luis,Mexico,757214420,Stub
12251,12214,Laura Angélica Rojas Hernández,Mexico,757214421,Stub
12252,12215,Laura Arizmendi Campos,Mexico,757214423,Stub
12253,12216,Laura Barrera Fortoul,Mexico,757214425,Stub
12254,12217,Laura Elena Estrada Rodríguez,Mexico,757214429,Stub
12255,12218,Laura García Dávila,Mexico,757214431,Stub
12256,12219,Laura Garza Galindo,Mexico,757214432,Stub
12257,12220,Laura Guadalupe Vargas Vargas,Mexico,757214434,Stub
12258,12221,Laura Ledesma Romo,Mexico,757214441,Stub
12259,12222,Laura Margarita Suárez,Mexico,757214444,Stub
12260,12223,Laura Martel Cantú,Mexico,757214445,Stub
12261,12224,Laura Piña Olmedo,Mexico,757214448,Stub
12262,12225,Layda Elena Sansores,Mexico,757214449,Stub
12263,12226,Lena Jensen,Norway,757214452,Stub
12264,12227,Leokadija Počikovska,Lithuania,757214459,Stub
12265,12228,Leonor Romero Sevilla,Mexico,757214462,Stub
12266,12229,Leslie Pantoja Hernández,Mexico,757214463,Stub
12267,12230,Leticia Calderón Ramírez,Mexico,757214468,Stub
12268,12231,Leticia Díaz de León Torres,Mexico,757214470,Stub
12269,12232,Leticia López Landero,Mexico,757214473,Stub
12270,12233,Leticia Orozco Torres,Mexico,757214476,Stub
